[Header]
Application Name,LabSolutions
1.45000,-181
1.45833,-185
1.46667,-188
1.47500,-192
1.48333,-196
1.49167,-199
1.50000,-203
1.50833,-206
1.51667,-210
1.52500,-214
1.53333,-217
1.54167,-221
1.55000,-224
1.55833,-228
1.56667,-231
1.57500,-235
1.58333,-238
1.59167,-242
1.60000,-245
1.60833,-249
1.61667,-252
1.62500,-256
1.63333,-260
1.64167,-263
1.65000,-267
1.65833,-271
1.66667,-275
1.67500,-279
1.68333,-283
1.69167,-286
1.70000,-290
1.70833,-294
1.71667,-297
1.72500,-301
1.73333,-304
1.74167,-308
1.75000,-311
1.75833,-315
1.76667,-319
1.77500,-322
1.78333,-326
1.79167,-329
1.80000,-333
1.80833,-337
1.81667,-340
1.82500,-344
1.83333,-347
1.84167,-351
1.85000,-355
1.85833,-358
1.86667,-362
1.87500,-365
1.88333,-369
1.89167,-373
1.90000,-376
1.90833,-380
1.91667,-384
1.92500,-388
1.93333,-392
1.94167,-395
1.95000,-399
1.95833,-402
1.96667,-406
1.97500,-409
1.98333,-413
1.99167,-416
2.00000,-420
2.00833,-423
2.01667,-427
2.02500,-432
2.03333,-436
2.04167,-440
2.05000,-444
2.05833,-448
2.06667,-452
2.07500,-456
2.08333,-460
2.09167,-465
2.10000,-469
2.10833,-473
2.11667,-477
2.12500,-481
2.13333,-485
2.14167,-490
2.15000,-494
2.15833,-499
2.16667,-503
2.17500,-508
2.18333,-512
2.19167,-516
2.20000,-520
2.20833,-524
2.21667,-528
2.22500,-532
2.23333,-537
2.24167,-541
2.25000,-545
2.25833,-550
2.26667,-554
2.27500,-559
2.28333,-564
2.29167,-569
2.30000,-575
2.30833,-580
2.31667,-585
2.32500,-589
2.33333,-594
2.34167,-598
2.35000,-603
2.35833,-608
2.36667,-613
2.37500,-618
2.38333,-623
2.39167,-627
2.40000,-632
2.40833,-637
2.41667,-642
2.42500,-647
2.43333,-652
2.44167,-657
2.45000,-662
2.45833,-667
2.46667,-672
2.47500,-677
2.48333,-682
2.49167,-687
2.50000,-692
2.50833,-697
2.51667,-702
2.52500,-707
2.53333,-712
2.54167,-717
2.55000,-722
2.55833,-727
2.56667,-732
2.57500,-737
2.58333,-742
2.59167,-746
2.60000,-751
2.60833,-757
2.61667,-762
2.62500,-767
2.63333,-772
2.64167,-777
2.65000,-782
2.65833,-787
2.66667,-792
2.67500,-797
2.68333,-802
2.69167,-807
2.70000,-812
2.70833,-817
2.71667,-822
2.72500,-827
2.73333,-832
2.74167,-837
2.75000,-841
2.75833,-846
2.76667,-851
2.77500,-856
2.78333,-861
2.79167,-866
2.80000,-870
2.80833,-875
2.81667,-880
2.82500,-885
2.83333,-890
2.84167,-895
2.85000,-900
2.85833,-905
2.86667,-910
2.87500,-915
2.88333,-920
2.89167,-924
2.90000,-929
2.90833,-934
2.91667,-939
2.92500,-944
2.93333,-949
2.94167,-954
2.95000,-959
2.95833,-964
2.96667,-968
2.97500,-973
2.98333,-978
2.99167,-982
3.00000,-987
3.00833,-992
3.01667,-997
3.02500,-1002
3.03333,-1007
3.04167,-1012
3.05000,-1016
3.05833,-1021
3.06667,-1026
3.07500,-1031
3.08333,-1036
3.09167,-1041
3.10000,-1045
3.10833,-1050
3.11667,-1055
3.12500,-1060
3.13333,-1065
3.14167,-1070
3.15000,-1074
3.15833,-1079
3.16667,-1084
3.17500,-1089
3.18333,-1094
3.19167,-1098
3.20000,-1103
3.20833,-1108
3.21667,-1113
3.22500,-1117
3.23333,-1122
3.24167,-1127
3.25000,-1131
3.25833,-1136
3.26667,-1141
3.27500,-1145
3.28333,-1150
3.29167,-1154
3.30000,-1159
3.30833,-1164
3.31667,-1168
3.32500,-1173
3.33333,-1177
3.34167,-1181
3.35000,-1186
3.35833,-1190
3.36667,-1195
3.37500,-1199
3.38333,-1203
3.39167,-1207
3.40000,-1211
3.40833,-1216
3.41667,-1221
3.42500,-1225
3.43333,-1230
3.44167,-1234
3.45000,-1238
3.45833,-1241
3.46667,-1246
3.47500,-1250
3.48333,-1254
3.49167,-1258
3.50000,-1262
3.50833,-1266
3.51667,-1270
3.52500,-1274
3.53333,-1278
3.54167,-1282
3.55000,-1286
3.55833,-1290
3.56667,-1294
3.57500,-1298
3.58333,-1301
3.59167,-1305
3.60000,-1309
3.60833,-1313
3.61667,-1316
3.62500,-1320
3.63333,-1324
3.64167,-1328
3.65000,-1332
3.65833,-1335
3.66667,-1338
3.67500,-1342
3.68333,-1345
3.69167,-1349
3.70000,-1353
3.70833,-1356
3.71667,-1359
3.72500,-1363
3.73333,-1366
3.74167,-1370
3.75000,-1373
3.75833,-1377
3.76667,-1380
3.77500,-1383
3.78333,-1386
3.79167,-1390
3.80000,-1393
3.80833,-1396
3.81667,-1400
3.82500,-1403
3.83333,-1407
3.84167,-1410
3.85000,-1414
3.85833,-1417
3.86667,-1421
3.87500,-1424
3.88333,-1427
3.89167,-1430
3.90000,-1433
3.90833,-1436
3.91667,-1439
3.92500,-1442
3.93333,-1445
3.94167,-1449
3.95000,-1452
3.95833,-1456
3.96667,-1459
3.97500,-1462
3.98333,-1465
3.99167,-1468
4.00000,-1471
4.00833,-1474
4.01667,-1477
4.02500,-1480
4.03333,-1483
4.04167,-1486
4.05000,-1489
4.05833,-1493
4.06667,-1495
4.07500,-1498
4.08333,-1501
4.09167,-1504
4.10000,-1508
4.10833,-1511
4.11667,-1515
4.12500,-1519
4.13333,-1522
4.14167,-1526
4.15000,-1530
4.15833,-1534
4.16667,-1539
4.17500,-1544
4.18333,-1548
4.19167,-1553
4.20000,-1558
4.20833,-1563
4.21667,-1569
4.22500,-1575
4.23333,-1581
4.24167,-1587
4.25000,-1594
4.25833,-1600
4.26667,-1606
4.27500,-1612
4.28333,-1618
4.29167,-1624
4.30000,-1630
4.30833,-1636
4.31667,-1641
4.32500,-1647
4.33333,-1653
4.34167,-1658
4.35000,-1663
4.35833,-1668
4.36667,-1673
4.37500,-1678
4.38333,-1682
4.39167,-1687
4.40000,-1691
4.40833,-1696
4.41667,-1699
4.42500,-1703
4.43333,-1706
4.44167,-1710
4.45000,-1713
4.45833,-1716
4.46667,-1720
4.47500,-1723
4.48333,-1726
4.49167,-1729
4.50000,-1733
4.50833,-1735
4.51667,-1738
4.52500,-1740
4.53333,-1743
4.54167,-1745
4.55000,-1748
4.55833,-1750
4.56667,-1752
4.57500,-1754
4.58333,-1757
4.59167,-1759
4.60000,-1761
4.60833,-1763
4.61667,-1766
4.62500,-1768
4.63333,-1770
4.64167,-1772
4.65000,-1774
4.65833,-1777
4.66667,-1779
4.67500,-1781
4.68333,-1783
4.69167,-1785
4.70000,-1787
4.70833,-1790
4.71667,-1792
4.72500,-1795
4.73333,-1797
4.74167,-1799
4.75000,-1802
4.75833,-1804
4.76667,-1807
4.77500,-1809
4.78333,-1811
4.79167,-1814
4.80000,-1816
4.80833,-1818
4.81667,-1820
4.82500,-1822
4.83333,-1824
4.84167,-1826
4.85000,-1828
4.85833,-1830
4.86667,-1832
4.87500,-1834
4.88333,-1837
4.89167,-1839
4.90000,-1841
4.90833,-1843
4.91667,-1844
4.92500,-1846
4.93333,-1849
4.94167,-1851
4.95000,-1853
4.95833,-1855
4.96667,-1857
4.97500,-1859
4.98333,-1862
4.99167,-1864
5.00000,-1865
5.00833,-1867
5.01667,-1869
5.02500,-1871
5.03333,-1873
5.04167,-1875
5.05000,-1877
5.05833,-1879
5.06667,-1881
5.07500,-1883
5.08333,-1885
5.09167,-1887
5.10000,-1888
5.10833,-1890
5.11667,-1892
5.12500,-1893
5.13333,-1895
5.14167,-1897
5.15000,-1898
5.15833,-1900
5.16667,-1902
5.17500,-1903
5.18333,-1905
5.19167,-1906
5.20000,-1908
5.20833,-1910
5.21667,-1911
5.22500,-1912
5.23333,-1914
5.24167,-1916
5.25000,-1917
5.25833,-1919
5.26667,-1920
5.27500,-1922
5.28333,-1923
5.29167,-1925
5.30000,-1926
5.30833,-1928
5.31667,-1930
5.32500,-1931
5.33333,-1933
5.34167,-1935
5.35000,-1936
5.35833,-1937
5.36667,-1938
5.37500,-1940
5.38333,-1941
5.39167,-1942
5.40000,-1944
5.40833,-1945
5.41667,-1946
5.42500,-1948
5.43333,-1949
5.44167,-1951
5.45000,-1953
5.45833,-1954
5.46667,-1955
5.47500,-1955
5.48333,-1956
5.49167,-1957
5.50000,-1958
5.50833,-1959
5.51667,-1961
5.52500,-1962
5.53333,-1963
5.54167,-1964
5.55000,-1964
5.55833,-1966
5.56667,-1967
5.57500,-1969
5.58333,-1970
5.59167,-1971
5.60000,-1972
5.60833,-1973
5.61667,-1974
5.62500,-1975
5.63333,-1976
5.64167,-1977
5.65000,-1978
5.65833,-1979
5.66667,-1981
5.67500,-1982
5.68333,-1983
5.69167,-1984
5.70000,-1986
5.70833,-1987
5.71667,-1988
5.72500,-1988
5.73333,-1989
5.74167,-1990
5.75000,-1992
5.75833,-1993
5.76667,-1994
5.77500,-1995
5.78333,-1997
5.79167,-1998
5.80000,-1999
5.80833,-2000
5.81667,-2001
5.82500,-2002
5.83333,-2003
5.84167,-2004
5.85000,-2005
5.85833,-2006
5.86667,-2007
5.87500,-2008
5.88333,-2009
5.89167,-2010
5.90000,-2011
5.90833,-2012
5.91667,-2013
5.92500,-2014
5.93333,-2015
5.94167,-2016
5.95000,-2016
5.95833,-2018
5.96667,-2019
5.97500,-2020
5.98333,-2021
5.99167,-2022
6.00000,-2023
6.00833,-2024
6.01667,-2026
6.02500,-2026
6.03333,-2027
6.04167,-2028
6.05000,-2029
6.05833,-2030
6.06667,-2031
6.07500,-2032
6.08333,-2033
6.09167,-2034
6.10000,-2035
6.10833,-2036
6.11667,-2037
6.12500,-2038
6.13333,-2038
6.14167,-2039
6.15000,-2040
6.15833,-2041
6.16667,-2042
6.17500,-2042
6.18333,-2043
6.19167,-2044
6.20000,-2045
6.20833,-2046
6.21667,-2047
6.22500,-2048
6.23333,-2049
6.24167,-2049
6.25000,-2050
6.25833,-2051
6.26667,-2052
6.27500,-2053
6.28333,-2054
6.29167,-2055
6.30000,-2056
6.30833,-2056
6.31667,-2058
6.32500,-2059
6.33333,-2060
6.34167,-2060
6.35000,-2061
6.35833,-2062
6.36667,-2063
6.37500,-2064
6.38333,-2065
6.39167,-2065
6.40000,-2066
6.40833,-2066
6.41667,-2067
6.42500,-2068
6.43333,-2069
6.44167,-2070
6.45000,-2071
6.45833,-2072
6.46667,-2073
6.47500,-2074
6.48333,-2075
6.49167,-2076
6.50000,-2077
6.50833,-2077
6.51667,-2078
6.52500,-2079
6.53333,-2079
6.54167,-2080
6.55000,-2081
6.55833,-2082
6.56667,-2083
6.57500,-2084
6.58333,-2085
6.59167,-2086
6.60000,-2087
6.60833,-2088
6.61667,-2089
6.62500,-2090
6.63333,-2090
6.64167,-2091
6.65000,-2091
6.65833,-2092
6.66667,-2093
6.67500,-2094
6.68333,-2095
6.69167,-2095
6.70000,-2096
6.70833,-2097
6.71667,-2098
6.72500,-2098
6.73333,-2099
6.74167,-2099
6.75000,-2100
6.75833,-2100
6.76667,-2101
6.77500,-2102
6.78333,-2103
6.79167,-2104
6.80000,-2105
6.80833,-2106
6.81667,-2106
6.82500,-2107
6.83333,-2107
6.84167,-2108
6.85000,-2109
6.85833,-2110
6.86667,-2110
6.87500,-2111
6.88333,-2112
6.89167,-2113
6.90000,-2114
6.90833,-2114
6.91667,-2115
6.92500,-2115
6.93333,-2116
6.94167,-2117
6.95000,-2118
6.95833,-2119
6.96667,-2120
6.97500,-2120
6.98333,-2121
6.99167,-2122
7.00000,-2123
7.00833,-2123
7.01667,-2124
7.02500,-2125
7.03333,-2126
7.04167,-2127
7.05000,-2127
7.05833,-2128
7.06667,-2129
7.07500,-2129
7.08333,-2130
7.09167,-2131
7.10000,-2131
7.10833,-2132
7.11667,-2132
7.12500,-2133
7.13333,-2134
7.14167,-2135
7.15000,-2136
7.15833,-2137
7.16667,-2138
7.17500,-2139
7.18333,-2139
7.19167,-2139
7.20000,-2140
7.20833,-2140
7.21667,-2141
7.22500,-2142
7.23333,-2143
7.24167,-2143
7.25000,-2144
7.25833,-2145
7.26667,-2146
7.27500,-2146
7.28333,-2147
7.29167,-2147
7.30000,-2148
7.30833,-2148
7.31667,-2149
7.32500,-2150
7.33333,-2150
7.34167,-2151
7.35000,-2152
7.35833,-2152
7.36667,-2153
7.37500,-2153
7.38333,-2154
7.39167,-2155
7.40000,-2155
7.40833,-2156
7.41667,-2156
7.42500,-2157
7.43333,-2157
7.44167,-2158
7.45000,-2159
7.45833,-2160
7.46667,-2160
7.47500,-2160
7.48333,-2161
7.49167,-2162
7.50000,-2162
7.50833,-2163
7.51667,-2163
7.52500,-2164
7.53333,-2165
7.54167,-2166
7.55000,-2166
7.55833,-2166
7.56667,-2167
7.57500,-2167
7.58333,-2168
7.59167,-2168
7.60000,-2168
7.60833,-2169
7.61667,-2169
7.62500,-2170
7.63333,-2170
7.64167,-2170
7.65000,-2171
7.65833,-2171
7.66667,-2172
7.67500,-2172
7.68333,-2173
7.69167,-2173
7.70000,-2174
7.70833,-2174
7.71667,-2175
7.72500,-2176
7.73333,-2177
7.74167,-2177
7.75000,-2177
7.75833,-2177
7.76667,-2177
7.77500,-2177
7.78333,-2177
7.79167,-2177
7.80000,-2177
7.80833,-2177
7.81667,-2177
7.82500,-2177
7.83333,-2176
7.84167,-2176
7.85000,-2176
7.85833,-2176
7.86667,-2176
7.87500,-2175
7.88333,-2175
7.89167,-2174
7.90000,-2174
7.90833,-2173
7.91667,-2172
7.92500,-2171
7.93333,-2170
7.94167,-2169
7.95000,-2168
7.95833,-2167
7.96667,-2165
7.97500,-2163
7.98333,-2161
7.99167,-2159
8.00000,-2157
8.00833,-2155
8.01667,-2152
8.02500,-2149
8.03333,-2146
8.04167,-2143
8.05000,-2140
8.05833,-2137
8.06667,-2133
8.07500,-2129
8.08333,-2125
8.09167,-2121
8.10000,-2116
8.10833,-2111
8.11667,-2106
8.12500,-2100
8.13333,-2094
8.14167,-2087
8.15000,-2081
8.15833,-2073
8.16667,-2066
8.17500,-2058
8.18333,-2049
8.19167,-2040
8.20000,-2030
8.20833,-2019
8.21667,-2009
8.22500,-1998
8.23333,-1986
8.24167,-1975
8.25000,-1962
8.25833,-1949
8.26667,-1935
8.27500,-1920
8.28333,-1905
8.29167,-1889
8.30000,-1872
8.30833,-1854
8.31667,-1836
8.32500,-1817
8.33333,-1797
8.34167,-1777
8.35000,-1755
8.35833,-1733
8.36667,-1710
8.37500,-1686
8.38333,-1661
8.39167,-1636
8.40000,-1610
8.40833,-1583
8.41667,-1555
8.42500,-1526
8.43333,-1497
8.44167,-1466
8.45000,-1435
8.45833,-1403
8.46667,-1371
8.47500,-1337
8.48333,-1303
8.49167,-1269
8.50000,-1233
8.50833,-1196
8.51667,-1159
8.52500,-1122
8.53333,-1083
8.54167,-1045
8.55000,-1005
8.55833,-965
8.56667,-925
8.57500,-885
8.58333,-844
8.59167,-803
8.60000,-761
8.60833,-720
8.61667,-678
8.62500,-636
8.63333,-594
8.64167,-552
8.65000,-510
8.65833,-468
8.66667,-426
8.67500,-385
8.68333,-344
8.69167,-304
8.70000,-263
8.70833,-224
8.71667,-185
8.72500,-146
8.73333,-109
8.74167,-72
8.75000,-36
8.75833,-1
8.76667,33
8.77500,66
8.78333,97
8.79167,128
8.80000,157
8.80833,186
8.81667,213
8.82500,239
8.83333,263
8.84167,285
8.85000,306
8.85833,325
8.86667,344
8.87500,360
8.88333,375
8.89167,388
8.90000,399
8.90833,408
8.91667,416
8.92500,422
8.93333,427
8.94167,429
8.95000,430
8.95833,429
8.96667,426
8.97500,422
8.98333,416
8.99167,409
9.00000,400
9.00833,389
9.01667,377
9.02500,362
9.03333,347
9.04167,329
9.05000,310
9.05833,290
9.06667,269
9.07500,246
9.08333,222
9.09167,196
9.10000,169
9.10833,141
9.11667,112
9.12500,81
9.13333,50
9.14167,19
9.15000,-14
9.15833,-48
9.16667,-82
9.17500,-117
9.18333,-153
9.19167,-189
9.20000,-226
9.20833,-263
9.21667,-301
9.22500,-338
9.23333,-377
9.24167,-415
9.25000,-454
9.25833,-493
9.26667,-533
9.27500,-572
9.28333,-611
9.29167,-650
9.30000,-689
9.30833,-727
9.31667,-765
9.32500,-804
9.33333,-842
9.34167,-880
9.35000,-917
9.35833,-955
9.36667,-991
9.37500,-1028
9.38333,-1064
9.39167,-1099
9.40000,-1134
9.40833,-1168
9.41667,-1201
9.42500,-1234
9.43333,-1267
9.44167,-1298
9.45000,-1330
9.45833,-1361
9.46667,-1391
9.47500,-1420
9.48333,-1449
9.49167,-1477
9.50000,-1504
9.50833,-1530
9.51667,-1556
9.52500,-1582
9.53333,-1607
9.54167,-1631
9.55000,-1654
9.55833,-1677
9.56667,-1699
9.57500,-1721
9.58333,-1742
9.59167,-1762
9.60000,-1781
9.60833,-1800
9.61667,-1818
9.62500,-1836
9.63333,-1854
9.64167,-1871
9.65000,-1887
9.65833,-1903
9.66667,-1918
9.67500,-1933
9.68333,-1947
9.69167,-1961
9.70000,-1974
9.70833,-1987
9.71667,-1999
9.72500,-2011
9.73333,-2022
9.74167,-2033
9.75000,-2043
9.75833,-2053
9.76667,-2063
9.77500,-2072
9.78333,-2081
9.79167,-2090
9.80000,-2098
9.80833,-2106
9.81667,-2114
9.82500,-2122
9.83333,-2129
9.84167,-2136
9.85000,-2143
9.85833,-2149
9.86667,-2155
9.87500,-2161
9.88333,-2167
9.89167,-2171
9.90000,-2176
9.90833,-2181
9.91667,-2186
9.92500,-2191
9.93333,-2196
9.94167,-2200
9.95000,-2204
9.95833,-2209
9.96667,-2213
9.97500,-2217
9.98333,-2221
9.99167,-2224
10.00000,-2228
10.00833,-2232
10.01667,-2235
10.02500,-2238
10.03333,-2241
10.04167,-2244
10.05000,-2247
10.05833,-2250
10.06667,-2252
10.07500,-2255
10.08333,-2258
10.09167,-2261
10.10000,-2264
10.10833,-2267
10.11667,-2269
10.12500,-2271
10.13333,-2274
10.14167,-2276
10.15000,-2279
10.15833,-2281
10.16667,-2283
10.17500,-2285
10.18333,-2287
10.19167,-2289
10.20000,-2291
10.20833,-2294
10.21667,-2296
10.22500,-2298
10.23333,-2299
10.24167,-2301
10.25000,-2302
10.25833,-2304
10.26667,-2305
10.27500,-2307
10.28333,-2308
10.29167,-2310
10.30000,-2311
10.30833,-2312
10.31667,-2313
10.32500,-2314
10.33333,-2315
10.34167,-2316
10.35000,-2316
10.35833,-2317
10.36667,-2317
10.37500,-2317
10.38333,-2317
10.39167,-2317
10.40000,-2317
10.40833,-2317
10.41667,-2317
10.42500,-2317
10.43333,-2317
10.44167,-2317
10.45000,-2317
10.45833,-2317
10.46667,-2317
10.47500,-2318
10.48333,-2318
10.49167,-2319
10.50000,-2319
10.50833,-2320
10.51667,-2321
10.52500,-2322
10.53333,-2323
10.54167,-2324
10.55000,-2326
10.55833,-2327
10.56667,-2328
10.57500,-2329
10.58333,-2331
10.59167,-2332
10.60000,-2334
10.60833,-2335
10.61667,-2337
10.62500,-2339
10.63333,-2341
10.64167,-2344
10.65000,-2347
10.65833,-2350
10.66667,-2355
10.67500,-2360
10.68333,-2368
10.69167,-2377
10.70000,-2389
10.70833,-2404
10.71667,-2422
10.72500,-2445
10.73333,-2473
10.74167,-2507
10.75000,-2548
10.75833,-2596
10.76667,-2651
10.77500,-2715
10.78333,-2788
10.79167,-2870
10.80000,-2961
10.80833,-3062
10.81667,-3172
10.82500,-3289
10.83333,-3413
10.84167,-3544
10.85000,-3679
10.85833,-3817
10.86667,-3956
10.87500,-4094
10.88333,-4229
10.89167,-4358
10.90000,-4480
10.90833,-4592
10.91667,-4694
10.92500,-4783
10.93333,-4858
10.94167,-4917
10.95000,-4962
10.95833,-4991
10.96667,-5004
10.97500,-5000
10.98333,-4981
10.99167,-4948
11.00000,-4900
11.00833,-4840
11.01667,-4769
11.02500,-4688
11.03333,-4599
11.04167,-4503
11.05000,-4401
11.05833,-4296
11.06667,-4189
11.07500,-4080
11.08333,-3972
11.09167,-3865
11.10000,-3760
11.10833,-3658
11.11667,-3560
11.12500,-3466
11.13333,-3376
11.14167,-3291
11.15000,-3212
11.15833,-3137
11.16667,-3068
11.17500,-3005
11.18333,-2946
11.19167,-2891
11.20000,-2842
11.20833,-2797
11.21667,-2757
11.22500,-2720
11.23333,-2686
11.24167,-2656
11.25000,-2629
11.25833,-2605
11.26667,-2583
11.27500,-2564
11.28333,-2546
11.29167,-2531
11.30000,-2518
11.30833,-2506
11.31667,-2495
11.32500,-2486
11.33333,-2478
11.34167,-2471
11.35000,-2465
11.35833,-2459
11.36667,-2455
11.37500,-2451
11.38333,-2447
11.39167,-2443
11.40000,-2440
11.40833,-2438
11.41667,-2435
11.42500,-2433
11.43333,-2431
11.44167,-2429
11.45000,-2428
11.45833,-2426
11.46667,-2425
11.47500,-2424
11.48333,-2423
11.49167,-2423
11.50000,-2422
11.50833,-2421
11.51667,-2421
11.52500,-2420
11.53333,-2420
11.54167,-2420
11.55000,-2420
11.55833,-2419
11.56667,-2419
11.57500,-2419
11.58333,-2419
11.59167,-2418
11.60000,-2418
11.60833,-2418
11.61667,-2419
11.62500,-2420
11.63333,-2420
11.64167,-2420
11.65000,-2420
11.65833,-2421
11.66667,-2421
11.67500,-2421
11.68333,-2422
11.69167,-2423
11.70000,-2424
11.70833,-2425
11.71667,-2425
11.72500,-2426
11.73333,-2427
11.74167,-2428
11.75000,-2428
11.75833,-2430
11.76667,-2431
11.77500,-2432
11.78333,-2434
11.79167,-2435
11.80000,-2437
11.80833,-2438
11.81667,-2439
11.82500,-2441
11.83333,-2442
11.84167,-2444
11.85000,-2445
11.85833,-2447
11.86667,-2448
11.87500,-2450
11.88333,-2452
11.89167,-2454
11.90000,-2455
11.90833,-2456
11.91667,-2458
11.92500,-2459
11.93333,-2460
11.94167,-2461
11.95000,-2463
11.95833,-2464
11.96667,-2465
11.97500,-2466
11.98333,-2467
11.99167,-2468
12.00000,-2469
12.00833,-2469
12.01667,-2470
12.02500,-2470
12.03333,-2470
12.04167,-2471
12.05000,-2471
12.05833,-2471
12.06667,-2471
12.07500,-2471
12.08333,-2471
12.09167,-2471
12.10000,-2470
12.10833,-2469
12.11667,-2469
12.12500,-2468
12.13333,-2467
12.14167,-2467
12.15000,-2467
12.15833,-2466
12.16667,-2466
12.17500,-2465
12.18333,-2465
12.19167,-2464
12.20000,-2464
12.20833,-2463
12.21667,-2462
12.22500,-2461
12.23333,-2460
12.24167,-2459
12.25000,-2458
12.25833,-2458
12.26667,-2457
12.27500,-2457
12.28333,-2456
12.29167,-2455
12.30000,-2455
12.30833,-2454
12.31667,-2454
12.32500,-2453
12.33333,-2453
12.34167,-2452
12.35000,-2452
12.35833,-2452
12.36667,-2452
12.37500,-2452
12.38333,-2452
12.39167,-2451
12.40000,-2451
12.40833,-2450
12.41667,-2450
12.42500,-2450
12.43333,-2449
12.44167,-2449
12.45000,-2449
12.45833,-2448
12.46667,-2448
12.47500,-2449
12.48333,-2449
12.49167,-2449
12.50000,-2449
12.50833,-2449
12.51667,-2449
